,AAPL
6952,148.84
6953,148.84
6954,148.81
6955,148.81
6956,148.83
6957,148.83
6958,148.826
6959,148.81
6960,148.826
6961,148.81
6962,148.81
6963,148.9
6964,148.91
6965,148.925
6966,148.94000000000003
6967,148.91
6968,148.922
6969,148.88
6970,148.88
6971,148.87
6972,148.9
6973,148.9
6974,148.936
6975,148.91500000000002
6976,148.94000000000003
6977,148.936
6978,148.94000000000003
6979,148.95
6980,148.94000000000003
6981,148.95
6982,148.989
6983,149.03
6984,149.02
6985,149.045
6986,149.04
6987,149.06
6988,149.063
6989,149.06
6990,149.06
6991,149.01
6992,149.02
6993,149.01
6994,149.02
6995,149.013
6996,149.024
6997,149.0
6998,149.0
6999,148.95999999999998
7000,149.0
7001,148.95999999999998
7002,148.95999999999998
7003,149.02
7004,149.01099999999997
7005,148.98
7006,148.98
7007,148.93
7008,148.981
7009,148.97
7010,148.97
7011,148.95999999999998
7012,148.95
7013,148.98
7014,149.02
7015,149.02
7016,149.01
7017,149.0
7018,149.0
7019,149.014
7020,149.0
7021,149.014
7022,149.01
7023,148.98
7024,148.99
7025,149.0
7026,149.01
7027,149.02
7028,149.0
7029,149.00899999999996
7030,149.00899999999996
7031,149.002
7032,148.978
7033,148.99
7034,149.0
7035,148.982
7036,148.993
7037,148.98
7038,148.95999999999998
7039,148.97
7040,148.95999999999998
7041,148.97
7042,148.95
7043,148.98
7044,149.008
7045,148.98
7046,148.95999999999998
7047,148.967
7048,148.967
7049,148.92
7050,148.92
7051,148.93
7052,148.921
7053,148.93399999999997
7054,148.97
7055,148.963
7056,148.93
7057,148.94000000000003
7058,148.94000000000003
7059,148.93
7060,148.94000000000003
7061,148.93
7062,148.952
7063,148.93
7064,148.93
7065,148.94000000000003
7066,148.88
7067,148.862
7068,148.86
7069,148.829
7070,148.829
7071,148.81
7072,148.81
7073,148.817
7074,148.84
7075,148.836
7076,148.79
7077,148.774
7078,148.781
7079,148.81
7080,148.781
7081,148.81
7082,148.77
7083,148.779
7084,148.856
7085,148.85
7086,148.8
7087,148.77
7088,148.8
7089,148.775
7090,148.8
7091,148.775
7092,148.773
7093,148.76
7094,148.81
7095,148.8
7096,148.83
7097,148.83
7098,148.837
7099,148.82500000000002
7100,148.82500000000002
7101,148.86
7102,148.85
7103,148.84
7104,148.84
7105,148.836
7106,148.836
7107,148.81
7108,148.81
7109,148.84
7110,148.81
7111,148.84
7112,148.855
7113,148.88
7114,148.87
7115,148.87
7116,148.87
7117,148.83
7118,148.831
7119,148.84
7120,148.84
7121,148.82
7122,148.9
7123,148.92
7124,148.92
7125,148.93
7126,148.9
7127,148.91
7128,148.9
7129,148.89000000000001
7130,148.9
7131,148.89000000000001
7132,148.889
7133,148.89000000000001
7134,148.872
7135,148.86600000000004
7136,148.86600000000004
7137,148.86600000000004
7138,148.88
7139,148.86
7140,148.86
7141,148.877
7142,148.84
7143,148.84
7144,148.821
7145,148.85
7146,148.86600000000004
7147,148.875
7148,148.862
7149,148.89000000000001
7150,148.862
7151,148.89000000000001
7152,148.89000000000001
7153,148.875
7154,148.875
7155,148.856
7156,148.85
7157,148.845
7158,148.843
7159,148.78
7160,148.78
7161,148.81
7162,148.77
7163,148.79
7164,148.795
7165,148.77
7166,148.79
7167,148.84
7168,148.81
7169,148.801
7170,148.81
7171,148.801
7172,148.84
7173,148.83
7174,148.84
7175,148.83
7176,148.83
7177,148.865
7178,148.9
7179,148.89000000000001
7180,148.89000000000001
7181,148.94000000000003
7182,148.927
7183,148.97
7184,148.962
7185,148.93
7186,148.93
7187,148.956
7188,148.956
7189,148.96800000000002
7190,148.956
7191,148.96800000000002
7192,148.95999999999998
7193,148.91
7194,148.91400000000002
7195,148.91400000000002
7196,148.91
7197,148.89000000000001
7198,148.95999999999998
7199,148.95999999999998
7200,148.95999999999998
7201,148.926
7202,148.91
7203,148.9
7204,148.893
7205,148.893
7206,148.893
7207,148.9
7208,148.89000000000001
7209,148.9
7210,148.89000000000001
7211,148.9
7212,148.879
7213,148.879
7214,148.855
7215,148.883
7216,148.883
7217,148.837
7218,148.819
7219,148.821
7220,148.819
7221,148.821
7222,148.88
7223,148.876
7224,148.871
7225,148.86
7226,148.91
7227,148.89000000000001
7228,148.87
7229,148.87
7230,148.87
7231,148.87
7232,148.875
7233,148.85
7234,148.87
7235,148.84
7236,148.84
7237,148.858
7238,148.84
7239,148.84
7240,148.84
7241,148.84
7242,148.84
7243,148.81
7244,148.813
7245,148.79
7246,148.78
7247,148.81
7248,148.807
7249,148.813
7250,148.813
7251,148.8
7252,148.806
7253,148.829
7254,148.842
7255,148.81
7256,148.86
7257,148.83
7258,148.83
7259,148.82
7260,148.83
7261,148.82
7262,148.82
7263,148.70999999999998
7264,148.729
7265,148.745
7266,148.74
7267,148.76
7268,148.725
7269,148.674
7270,148.674
7271,148.70999999999998
7272,148.70999999999998
7273,148.70999999999998
7274,148.70999999999998
7275,148.697
7276,148.7
7277,148.7
7278,148.687
7279,148.7
7280,148.687
7281,148.7
7282,148.70999999999998
7283,148.721
7284,148.721
7285,148.74
7286,148.77
7287,148.78
7288,148.75
7289,148.73
7290,148.73
7291,148.749
7292,148.72
7293,148.7
7294,148.73
7295,148.7
7296,148.7
7297,148.68
7298,148.63
7299,148.64000000000001
7300,148.63
7301,148.64000000000001
7302,148.634
7303,148.63
7304,148.64000000000001
7305,148.673
7306,148.66
7307,148.653
7308,148.64000000000001
7309,148.66500000000002
7310,148.66500000000002
7311,148.69000000000003
7312,148.683
7313,148.68
7314,148.67
7315,148.672
7316,148.64000000000001
7317,148.673
7318,148.635
7319,148.61
7320,148.635
7321,148.61
7322,148.6
7323,148.62
7324,148.61
7325,148.61
7326,148.574
7327,148.57
7328,148.597
7329,148.63
7330,148.597
7331,148.63
7332,148.65
7333,148.635
7334,148.629
7335,148.625
7336,148.63
7337,148.63
7338,148.65
7339,148.67
7340,148.67
7341,148.67
7342,148.7
7343,148.73
7344,148.70999999999998
7345,148.65
7346,148.653
7347,148.68
7348,148.68499999999997
7349,148.73
7350,148.68499999999997
7351,148.73
7352,148.725
7353,148.725
7354,148.74
7355,148.698
7356,148.72
7357,148.7
7358,148.7
7359,148.695
7360,148.695
7361,148.69000000000003
7362,148.675
7363,148.69000000000003
7364,148.69000000000003
7365,148.65
7366,148.65
7367,148.625
7368,148.61600000000004
7369,148.6
7370,148.61600000000004
7371,148.6
7372,148.61400000000003
7373,148.606
7374,148.595
7375,148.61
7376,148.57
7377,148.555
7378,148.57
7379,148.59
7380,148.59
7381,148.59
7382,148.58
7383,148.56
7384,148.57
7385,148.56
7386,148.57
7387,148.56
7388,148.56
7389,148.545
7390,148.56
7391,148.545
7392,148.551
7393,148.545
7394,148.551
7395,148.551
7396,148.55
7397,148.56
7398,148.59
7399,148.59
7400,148.59
7401,148.59
7402,148.59
7403,148.587
7404,148.592
7405,148.592
7406,148.64000000000001
7407,148.636
7408,148.62
7409,148.6
7410,148.6
7411,148.62
7412,148.62
7413,148.66
7414,148.651
7415,148.639
7416,148.63
7417,148.634
7418,148.65
7419,148.65
7420,148.65
7421,148.65
7422,148.67
7423,148.67
7424,148.64000000000001
7425,148.644
7426,148.63
7427,148.62
7428,148.62
7429,148.62
7430,148.62
7431,148.62
7432,148.61
7433,148.65
7434,148.65
7435,148.645
7436,148.66
7437,148.68
7438,148.697
7439,148.697
7440,148.697
7441,148.697
7442,148.72
7443,148.713
7444,148.70999999999998
7445,148.70999999999998
7446,148.713
7447,148.715
7448,148.7
7449,148.70999999999998
7450,148.70999999999998
7451,148.7
7452,148.68
7453,148.68599999999998
7454,148.67
7455,148.68499999999997
7456,148.68399999999997
7457,148.68399999999997
7458,148.741
7459,148.76
7460,148.741
7461,148.76
7462,148.8
7463,148.79
7464,148.87
7465,148.84
7466,148.93
7467,148.91
7468,148.99
7469,148.95
7470,148.95
7471,148.95999999999998
7472,149.0
7473,148.98
7474,148.93
7475,148.89000000000001
7476,148.9
7477,148.9
7478,148.94000000000003
7479,148.885
7480,148.94000000000003
7481,148.885
7482,148.94000000000003
7483,148.93
7484,148.93
7485,148.97
7486,148.97
7487,148.97
7488,148.979
7489,148.95999999999998
7490,148.95999999999998
7491,148.93
7492,148.956
7493,148.95999999999998
7494,148.97
7495,148.97
7496,148.77
7497,148.999
7498,149.01
7499,148.995
7500,149.01
7501,148.995
7502,148.93
7503,148.956
7504,148.93
7505,148.93
7506,148.951
7507,148.932
7508,148.952
7509,148.97
7510,148.97
7511,149.036
7512,149.001
7513,149.006
7514,149.03
7515,149.03
7516,149.03
7517,149.01
7518,148.98
7519,149.0
7520,148.98
7521,149.0
7522,148.97
7523,148.986
7524,148.99400000000003
7525,148.98
7526,148.95
7527,148.94900000000004
7528,148.97
7529,149.02
7530,149.02
7531,149.004
7532,149.0
7533,148.99
7534,148.98
7535,148.95
7536,148.95
7537,149.021
7538,149.015
7539,149.07500000000002
7540,149.015
7541,149.07500000000002
7542,149.087
7543,149.07
7544,149.076
7545,149.01
7546,149.01
7547,149.04
7548,149.08
7549,149.067
7550,149.067
7551,149.08
7552,149.08
7553,149.08
7554,149.1
7555,149.07
7556,149.067
7557,149.06
7558,149.08
7559,149.08
7560,149.08
7561,149.08
7562,149.1
7563,149.11
7564,149.11
7565,149.11300000000003
7566,149.1
7567,149.111
7568,149.1
7569,149.1
7570,149.1
7571,149.108
7572,149.09
7573,149.097
7574,149.092
7575,149.131
7576,149.1
7577,149.11
7578,149.1
7579,149.1
7580,149.1
7581,149.1
7582,149.095
7583,149.09
7584,149.07
7585,149.061
7586,149.07
7587,149.07
7588,149.06
7589,149.06
7590,149.06
7591,149.1
7592,149.1
7593,149.095
7594,149.091
7595,149.09
7596,149.111
7597,149.09
7598,149.14000000000001
7599,149.133
7600,149.14000000000001
7601,149.133
7602,149.167
7603,149.18800000000002
7604,149.16
7605,149.18
7606,149.173
7607,149.20999999999998
7608,149.19000000000003
7609,149.205
7610,149.205
7611,149.22
7612,149.20999999999998
7613,149.24
7614,149.20999999999998
7615,149.23
7616,149.25
7617,149.25
7618,149.256
7619,149.26
7620,149.256
7621,149.26
7622,149.26
7623,149.22
7624,149.221
7625,149.20999999999998
7626,149.22
7627,149.213
7628,149.225
7629,149.24
7630,149.225
7631,149.24
7632,149.22
7633,149.236
7634,149.236
7635,149.236
7636,149.23
7637,149.223
7638,149.25
7639,149.23
7640,149.23
7641,149.23
7642,149.249
7643,149.20999999999998
7644,149.23
7645,149.19000000000003
7646,149.195
7647,149.205
7648,149.245
7649,149.27
7650,149.245
7651,149.27
7652,149.27
7653,149.29
7654,149.316
7655,149.318
7656,149.3
7657,149.309
7658,149.305
7659,149.271
7660,149.271
7661,149.275
7662,149.3
7663,149.263
7664,149.263
7665,149.22
7666,149.22
7667,149.25
7668,149.22
7669,149.201
7670,149.22
7671,149.201
7672,149.212
7673,149.2
7674,149.20999999999998
7675,149.19000000000003
7676,149.19000000000003
7677,149.16
7678,149.18
7679,149.139
7680,149.139
7681,149.18
7682,149.148
7683,149.16
7684,149.14000000000001
7685,149.145
7686,149.22
7687,149.21900000000002
7688,149.20999999999998
7689,149.19000000000003
7690,149.20999999999998
7691,149.19000000000003
7692,149.19000000000003
7693,149.20999999999998
7694,149.18
7695,149.145
7696,149.137
7697,149.17
7698,149.183
7699,149.2
7700,149.183
7701,149.2
7702,149.18
7703,149.026
7704,149.16
7705,149.168
7706,149.168
7707,149.18
7708,149.18
7709,149.16
7710,149.16
7711,149.18
7712,149.16
7713,149.135
7714,149.14000000000001
7715,149.13
7716,149.14000000000001
7717,149.135
7718,149.13199999999998
7719,149.13199999999998
7720,149.13199999999998
7721,149.13199999999998
7722,149.12
7723,149.14000000000001
7724,149.178
7725,149.174
7726,149.19000000000003
7727,149.17
7728,149.16
7729,149.17
7730,149.17
7731,149.171
7732,149.2
7733,149.248
7734,149.23
7735,149.29
7736,149.27
7737,149.27
7738,149.25
7739,149.25
7740,149.25
7741,149.25
7742,149.3
7743,149.351
7744,149.33
7745,149.32
7746,149.32500000000002
7747,149.31
7748,149.31
7749,149.33
7750,149.33
7751,149.33
7752,149.349
7753,149.37
7754,149.38
7755,149.389
7756,149.374
7757,149.37
7758,149.37
7759,149.36
7760,149.37
7761,149.36
7762,149.39000000000001
7763,149.36
7764,149.376
7765,149.4
7766,149.39000000000001
7767,149.385
7768,149.45
7769,149.421
7770,149.421
7771,149.41
7772,149.384
7773,149.36
7774,149.34
7775,149.34
7776,149.34
7777,149.37
7778,149.37
7779,149.45999999999998
7780,149.37
7781,149.45999999999998
7782,149.457
7783,149.475
7784,149.49
7785,149.47
7786,149.49
7787,149.45999999999998
7788,149.45799999999997
7789,149.428
7790,149.428
7791,149.41
7792,149.401
7793,149.43
7794,149.4
7795,149.42
7796,149.41
7797,149.44000000000003
7798,149.49200000000002
7799,149.48
7800,149.49200000000002
7801,149.48
7802,149.49
7803,149.49
7804,149.51
7805,149.525
7806,149.5
7807,149.52
7808,149.55
7809,149.57
7810,149.57
7811,149.56
7812,149.535
7813,149.546
7814,149.56
7815,149.501
7816,149.45999999999998
7817,149.45799999999997
7818,149.448
7819,149.54
7820,149.448
7821,149.54
7822,149.53
7823,149.6
7824,149.58
7825,149.54
7826,149.508
7827,149.51099999999997
7828,149.55
7829,149.52100000000002
7830,149.52100000000002
7831,149.53
7832,149.54
7833,149.54
7834,149.54
7835,149.52
7836,149.52
7837,149.51
7838,149.5
7839,149.56
7840,149.5
7841,149.56
7842,149.56
7843,149.549
7844,149.51
7845,149.509
7846,149.47
7847,149.5
7848,149.493
7849,149.47
7850,149.47
7851,149.45
7852,149.46400000000003
7853,149.43900000000002
7854,149.408
7855,149.43
7856,149.45
7857,149.44000000000003
7858,149.45899999999997
7859,149.45
7860,149.45899999999997
7861,149.45
7862,149.42
7863,149.41600000000003
7864,149.38
7865,149.40499999999997
7866,149.44000000000003
7867,149.453
7868,149.41600000000003
7869,149.4
7870,149.4
7871,149.36
7872,149.345
7873,149.357
7874,149.34
7875,149.34
7876,149.34
7877,149.34
7878,149.34
7879,149.335
7880,149.34
7881,149.335
7882,149.335
7883,149.31
7884,149.32
7885,149.32
7886,149.32
7887,149.3
7888,149.32
7889,149.34
7890,149.34
7891,149.317
7892,149.32
7893,149.335
7894,149.4
7895,149.32
7896,149.32500000000002
7897,149.34
7898,149.31
7899,149.33
7900,149.31
7901,149.33
7902,149.33
7903,149.322
7904,149.37
7905,149.35399999999998
7906,149.357
7907,149.4
7908,149.38
7909,149.37
7910,149.37
7911,149.353
7912,149.32
7913,149.35
7914,149.377
7915,149.35
7916,149.359
7917,149.4
7918,149.43
7919,149.45
7920,149.43
7921,149.45
7922,149.446
7923,149.446
7924,149.43
7925,149.4
7926,149.38
7927,149.38
7928,149.39000000000001
7929,149.36
7930,149.36
7931,149.35
7932,149.34
7933,149.36
7934,149.36
7935,149.37
7936,149.35
7937,149.334
7938,149.35
7939,149.33
7940,149.35
7941,149.33
7942,149.344
7943,149.33
7944,149.33
7945,149.35
7946,149.31
7947,149.32500000000002
7948,149.32500000000002
7949,149.33
7950,149.33
7951,149.326
7952,149.32
7953,149.333
7954,149.333
7955,149.32500000000002
7956,149.3
7957,149.31
7958,149.303
7959,149.285
7960,149.303
7961,149.285
7962,149.27
7963,149.25
7964,149.24
7965,149.20999999999998
7966,149.23
7967,149.222
7968,149.24
7969,149.203
7970,149.203
7971,149.2
7972,149.23
7973,149.206
7974,149.24
7975,149.223
7976,149.2
7977,149.2
7978,149.22
7979,149.233
7980,149.22
7981,149.233
7982,149.23
7983,149.24
7984,149.22
7985,149.22
7986,149.23
7987,149.25
7988,149.25
7989,149.238
7990,149.238
7991,149.22
7992,149.23
7993,149.231
7994,149.26
7995,149.23
7996,149.24
7997,149.238
7998,149.237
7999,149.241
8000,149.237
8001,149.241
8002,149.253
8003,149.24
8004,149.20999999999998
8005,149.20999999999998
8006,149.2
8007,149.14000000000001
8008,149.12
8009,149.13
8010,149.13
8011,149.16
8012,149.20999999999998
8013,149.194
8014,149.205
8015,149.2
8016,149.21400000000003
8017,149.20999999999998
8018,149.21099999999998
8019,149.183
8020,149.21099999999998
8021,149.183
8022,149.22
8023,149.20999999999998
8024,149.22
8025,149.229
8026,149.229
8027,149.229
8028,149.20799999999997
8029,149.22
8030,149.22
8031,149.22
8032,149.224
8033,149.19000000000003
8034,149.2
8035,149.26
8036,149.265
8037,149.20999999999998
8038,149.167
8039,149.16400000000002
8040,149.167
8041,149.16400000000002
8042,149.19000000000003
8043,149.186
8044,149.17
8045,149.2
8046,149.19000000000003
8047,149.177
8048,149.24
8049,149.204
8050,149.204
8051,149.18
8052,149.16
8053,149.103
8054,149.099
8055,149.18
8056,149.18
8057,149.17
8058,149.14000000000001
8059,149.148
8060,149.14000000000001
8061,149.148
8062,149.13
8063,149.12
8064,149.14000000000001
8065,149.126
8066,149.11
8067,149.14000000000001
8068,149.16
8069,149.15
8070,149.15
8071,149.159
8072,149.2
8073,149.2
8074,149.215
8075,149.23
8076,149.25
8077,149.24
8078,149.24
8079,149.27
8080,149.24
8081,149.27
8082,149.29
8083,149.33
8084,149.27
8085,149.3
8086,149.29
8087,149.33
8088,149.33
8089,149.33
8090,149.33
8091,149.34
8092,149.36
8093,149.307
8094,149.29
8095,149.303
8096,149.29700000000003
8097,149.29
8098,149.29
8099,149.3
8100,149.29
8101,149.3
8102,149.294
8103,149.294
8104,149.293
8105,149.3
8106,149.3
8107,149.29
8108,149.31
8109,149.33
8110,149.33
8111,149.31
8112,149.331
8113,149.32
